Activity,User,Trial Number,Time,Arduino Time,accel_X,accel_Y,accel_Z,gyro_X,gyro_Y,gyro_Z,GT
,,,60774.373,1049.655029296875,8.708678245544434,-3.595216036,-2.77447772,0.1368338167667389,-0.432492584,-1.20218277,4
,,,60774.405,1049.685059,8.708678245544434,1.2646067142486572,-2.798406124,0.7257078886032104,-0.432492584,-1.166752577,4
,,,60774.433,1049.6949462890625,9.864411354064941,1.2646067142486572,-2.483750105,-0.201585531,-0.353080094,-1.166752577,4
,,,60774.478,1049.7550048828125,8.855836868286133,-1.387837172,-3.471985579,-0.17715092,-0.445931613,-0.700051546,4
,,,60774.508,1049.7850341796875,8.855836868286133,-0.50368917,-4.039084911,0.008552114,-0.445931613,-0.706160188,4
,,,60774.538,1049.8050537109375,9.609575271606445,-0.50368917,-3.668196917,0.008552114,-0.194255143,-0.706160188,4
,,,60774.599,1049.864990234375,8.920443534851074,-0.179461718,-4.418346882,-0.103847094,0.02687807,-0.320093393,4
,,,60774.628,1049.905029296875,8.920443534851074,0.4749753177165985,-4.073780537,0.27488934993743896,0.02687807,-0.13072516,4
,,,60774.658,1049.925048828125,9.334401131,0.4749753177165985,-3.918247223,0.37262779474258423,0.46670106053352356,-0.13072516,4
,,,60774.703,1049.9849853515625,9.388238906860352,0.10049854964017868,-3.305684566,0.513126791,0.6487389206886292,0.3237585723400116,4
,,,60774.733,1050.0150146484375,9.388238906860352,0.20338992774486542,-2.797209501,0.6145303845405579,0.6487389206886292,0.4813618063926697,4
,,,60774.763,1050.0250244140625,9.361919403076172,0.20338992774486542,-2.163111925,0.6633996367454529,0.6670648455619812,0.4813618063926697,4
,,,60774.824,1050.084961,9.299705505371094,-0.592223585,-2.023131609,0.7049384713172913,0.6035348773002625,0.7367035150527954,4
,,,60774.854,1050.114990234375,9.299705505371094,-0.662811816,-1.764706612,0.5827654600143433,0.6035348773002625,0.7929030656814575,4
,,,60774.869,1050.146973,9.452845573425293,-0.662811816,-1.802991986,0.5827654600143433,0.5607742667198181,0.7147123217582703,4
,,,60774.898,1050.177001953125,9.452845573425293,-2.548356295,-2.117647886,0.5363396406173706,0.5607742667198181,0.5143485069274902,4
,,,60774.943,1050.1929931640625,9.714859962463379,-2.548356295,-1.447657585,0.5693264007568359,0.6963863372802734,0.5143485069274902,4
,,,60774.958,1050.239013671875,10.473384857177734,-3.89192605,-0.593420029,0.5693264007568359,0.6963863372802734,0.2174680233001709,4
,,,60774.988,1050.250977,15.113067626953125,-3.89192605,13.007383346557617,1.5784757137298584,1.0494663715362549,0.2174680233001709,4
,,,60775.033,1050.310059,12.138789176940918,-7.360322475,-2.305484533,3.6529741287231445,0.7660250067710876,-1.092227101,4
,,,60775.063,1050.3399658203125,12.138789176940918,-4.919643402,-3.944568157,3.2925636768341064,0.7660250067710876,-1.232726097,4
,,,60775.093,1050.3570556640625,16.514066696166992,-4.919643402,1.2801601886749268,2.7928757667541504,1.5528194904327393,-1.232726097,4
,,,60775.138,1050.4200439453125,19.889142990112305,-19.46082687,-2.738585472,4.442212104797363,1.605353832244873,-3.472157955,4
,,,60775.169,1050.449951171875,19.889142990112305,4.662415027618408,-26.45624352,14.052343368530273,1.605353832244873,-7.899708748,4
,,,60775.199,1050.459961,16.881362915039062,4.662415027618408,-23.4795723,7.578393936157227,1.370781660079956,-7.899708748,4
,,,60775.288,1050.552001953125,4.156332969665527,-8.843873024,-6.476174355,1.2021827697753906,3.4941492080688477,-7.53441143,4
