var_aX1,rms_aX1,mean_aX1,std_aX1,skew_aX1,kurt_aX1,var_aY1,rms_aY1,mean_aY1,std_aY1,skew_aY1,kurt_aY1,var_aZ1,rms_aZ1,mean_aZ1,std_aZ1,skew_aZ1,kurt_aZ1,var_gX1,rms_gX1,mean_gX1,std_gX1,skew_gX1,kurt_gX1,var_gY1,rms_gY1,mean_gY1,std_gY1,skew_gY1,kurt_gY1,var_gZ1,rms_gZ1,mean_gZ1,std_gZ1,skew_gZ1,kurt_gZ1,var_aX2,rms_aX2,mean_aX2,std_aX2,skew_aX2,kurt_aX2,var_aY2,rms_aY2,mean_aY2,std_aY2,skew_aY2,kurt_aY2,var_aZ2,rms_aZ2,mean_aZ2,std_aZ2,skew_aZ2,kurt_aZ2,var_gX2,rms_gX2,mean_gX2,std_gX2,skew_gX2,kurt_gX2,var_gY2,rms_gY2,mean_gY2,std_gY2,skew_gY2,kurt_gY2,var_gZ2,rms_gZ2,mean_gZ2,std_gZ2,skew_gZ2,kurt_gZ2,move
0.000179056,3.383573993,3.383548387,0.013381178,0.521939467,3.285316636,0.000186957,6.416110874,6.416096774,0.013673222,-2.747795288,9.81647129,0.000324637,6.719668538,6.719645161,0.018017674,0.108490031,2.206620189,0.022618189,0.566125371,-0.546451613,0.150393448,-0.922459252,3.905278296,0.025149329,1.482296953,-1.474064516,0.1585854,0.411433879,3.209287553,0.117704849,0.578730702,0.470129032,0.343081404,2.74086591,11.92175267,0.000158985,5.779593955,5.779580645,0.012608923,-0.654525036,2.889051642,9.53E-05,6.418265252,6.418258065,0.009763769,0.021453608,2.082329884,7.19E-05,4.457040064,4.457032258,0.008479323,-0.398046595,1.801478507,1.83E-06,0.020848919,0.020806452,0.00135202,-0.136190887,1.854878893,8.97E-06,0.026807558,-0.026645161,0.002994978,0.347055457,2.040609112,1.65E-06,0.001875134,0.001387097,0.001282638,-0.274804057,2.130752275,13
0.031305517,7.123124525,7.121,0.176933652,-0.756144701,2.022981773,0.020422769,6.55720554,6.5557,0.142908254,0.470690943,1.721062471,0.054773978,0.785046814,-0.750566667,0.234038412,-0.214390575,1.851803968,24.32630058,5.847055627,3.2669,4.932169966,-0.509866887,1.739748582,7.100377385,4.119562942,-3.179166667,2.664653333,0.505651503,2.214182546,14.80156427,8.31274507,-7.402266667,3.847280113,0.302828065,1.74338643,0.000924616,6.911997989,6.911933333,0.030407501,0.717566355,3.04666041,5.06E-05,6.049770709,6.049766667,0.007113287,-0.092323988,2.479307605,0.001021862,3.093159679,3.093,0.031966577,-1.244907193,3.366607948,6.54E-05,0.022454398,0.021,0.008085747,-0.872161187,2.699987983,0.000994213,0.053688298,-0.043833333,0.031531138,-0.57253705,1.746669435,9.88E-05,0.011181831,0.005433333,0.009940108,-1.2926469,3.383286625,14
0.000103845,7.063394211,7.063387097,0.010190445,-0.033480923,2.681363444,0.000610873,6.316885502,6.31683871,0.024715848,1.489599599,4.118504347,0.000885578,2.065594556,-2.065387097,0.029758671,-1.372960253,4.245759251,0.405366357,0.685700395,0.279096774,0.636683875,0.969478247,2.425434626,8.670438196,2.899597113,0.130064516,2.944560781,1.969696874,5.991715279,1.127496428,1.477411959,-1.044806452,1.061836347,-1.109190956,2.52673129,7.51E-05,6.939747169,6.939741935,0.008663978,0.599369372,2.878343408,3.13E-05,6.044486379,6.044483871,0.00559685,-0.052696163,2.566482878,0.000130847,3.052794933,3.052774194,0.011438851,-0.548479178,2.161797641,1.70E-06,0.021006911,0.020967742,0.001303428,0.243807067,3.207003685,3.06E-05,0.022069538,-0.021387097,0.005535807,0.038636111,1.951966449,2.86E-05,0.007237893,0.004967742,0.005350912,0.961651649,2.535487114,14
0.001542989,7.14755607,7.147451613,0.039280902,-0.479523869,4.074988472,0.001548591,6.36160166,6.361483871,0.039352146,0.481115977,2.049145054,0.041198312,1.655697046,-1.643612903,0.202973673,1.502708734,4.062277036,5.997506847,2.418890228,0.216774194,2.448980777,1.954055001,6.633598655,15.99181124,4.680167787,2.535354839,3.998976274,0.483617069,1.681913213,1.361659946,1.835535617,-1.432290323,1.166901858,-0.742610429,3.566296963,0.000961929,6.923002717,6.922935484,0.031014981,-1.064200251,3.236605406,0.000241265,6.034277411,6.034258065,0.015532692,1.146509641,3.231824975,0.00015937,3.120379552,3.120354839,0.012624179,1.299753201,4.430019787,5.20E-06,0.018075112,0.017935484,0.002279408,-0.606047021,2.17604748,0.000322529,0.031487837,-0.026064516,0.017959093,0.892038442,3.259076051,4.56E-06,0.009147536,0.008903226,0.002134711,-2.338228554,8.063624111,14
8.40E-05,7.08236058,7.082354839,0.009167146,-1.294636427,3.435426569,0.000792665,6.378318198,6.378258065,0.028154298,1.060989338,2.512959774,0.001217189,1.829870276,-1.829548387,0.034888239,-1.338203746,3.833202439,0.198547473,0.594875129,-0.40216129,0.445586662,1.153758793,2.855903069,4.137203406,2.001830638,0.05983871,2.034011653,1.66795358,4.840817858,0.686909292,0.97316731,-0.531322581,0.828799911,-0.86611507,2.087367318,9.95E-05,6.95636176,6.956354839,0.00997513,0.91395103,2.924322137,3.09E-05,6.004486363,6.004483871,0.005561001,0.625929288,3.216800629,8.47E-05,3.105109972,3.105096774,0.009202735,0.03249154,1.554152342,1.45E-06,0.01791017,0.017870968,0.001203936,-0.099046348,2.770958624,4.42E-05,0.029855026,-0.029129032,0.006652027,-1.216327138,2.838248556,9.06E-06,0.009966071,0.009516129,0.003009662,0.520756939,2.079920212,14
0.000131652,7.146428269,7.146419355,0.011473954,-0.177166181,2.645822508,0.000126978,6.289622672,6.289612903,0.011268473,2.047703055,7.449537612,0.000602346,1.877864891,-1.877709677,0.024542743,-0.331128653,2.612711524,0.195881557,0.644422022,-0.475096774,0.442585084,0.996911337,2.529756705,2.170563959,1.480390162,-0.301677419,1.473283394,1.66768584,4.779110809,0.695726447,0.912504741,-0.399225806,0.83410218,-1.241952499,2.94492338,0.000132006,6.93484792,6.93483871,0.011489406,-0.224185923,1.747815266,0.000108437,6.018653879,6.018645161,0.010413288,0.639088679,2.285142203,0.000106966,3.136984241,3.136967742,0.010342417,-0.122101091,1.845893483,5.58E-06,0.019269732,0.019129032,0.002362794,-0.495508925,1.735971068,2.09E-05,0.028932625,-0.028580645,0.004573651,-0.052694092,1.550362477,3.73E-06,0.011226409,0.011064516,0.00193107,0.556843935,1.710784314,14
0.00941429,7.202535712,7.201903226,0.097027266,0.094424781,2.076629372,0.006693757,6.385604016,6.385096774,0.081815384,-0.495548663,1.749049198,0.144157525,1.349244735,-1.296516129,0.37968082,-0.129044575,1.658077852,41.49601386,9.240107514,6.724741935,6.441739972,-0.03269717,1.263696759,130.1236743,14.31397914,8.88616129,11.40717644,0.356326132,1.64115377,48.41358012,7.694878751,-3.515580645,6.957986786,-0.818901151,2.060144799,0.001439959,6.898423583,6.898322581,0.037946794,0.309733422,2.482345372,0.000261445,6.041633842,6.041612903,0.016169266,-0.184129293,1.98751967,0.001350729,3.126273583,3.126064516,0.036752266,-0.806521547,2.127352282,3.61E-05,0.017845213,0.01683871,0.00600609,0.220950785,1.667959914,0.0007568,0.027136453,-0.002,0.027509998,0.071392948,1.581137573,9.84E-05,0.010085122,-0.002548387,0.009919135,0.345049001,1.54985766,14
0.000203116,6.983143106,6.983129032,0.014251882,0.058048493,1.991806896,0.000217662,6.321081178,6.321064516,0.014753385,0.468540856,2.958786222,0.000558714,2.30334318,-2.303225806,0.023637131,-0.783899125,3.157038763,0.226788966,0.469198802,-0.025967742,0.476223651,1.41500514,3.715416019,5.630244366,2.345146938,-0.226032258,2.372813597,1.883811102,5.635292058,0.314122245,0.855866416,-0.654612903,0.560466096,-1.896022508,5.418565545,0.000138383,6.87288071,6.872870968,0.011763622,0.375066894,1.796766082,4.48E-05,6.056519708,6.056516129,0.006692638,0.218505567,2.754071826,4.60E-05,3.185103766,3.185096774,0.006784074,-0.881204826,4.622692459,3.92E-06,0.023532407,0.023451613,0.001980551,0.66169432,2.401222912,2.25E-05,0.022742599,-0.022258065,0.004746702,0.482793799,2.533035872,2.54E-06,0.002670025,0.00216129,0.00159367,0.937625997,3.293733837,14
0.012541837,7.058504975,7.057645161,0.111990341,1.001251537,2.994639983,0.00302248,6.322940981,6.322709677,0.054977082,-0.46633947,2.574724479,0.376968856,1.970311479,-1.875451613,0.613977895,0.943694538,2.261318332,6.130193052,3.559304218,2.595419355,2.475922667,0.595314782,1.837541999,355.7541407,27.93155525,20.87806452,18.86144588,0.426622617,1.717103147,7.423437512,2.738864145,0.563387097,2.724598596,0.656721305,1.880243398,0.000329903,6.892377999,6.892354839,0.018163238,-0.325559573,1.922298187,0.0001742,6.046013941,6.046,0.013198485,-0.476171827,2.123796587,0.001717206,3.160101657,3.15983871,0.04143919,-1.106855562,2.582424819,6.11E-05,0.019692802,0.018129032,0.007817681,-0.504932285,1.760681097,0.000577026,0.025053491,-0.008322581,0.024021361,0.630917999,2.216077938,2.98E-05,0.005550356,0.001387097,0.005463073,-1.369861345,4.066534404,14
0.027579892,7.168539283,7.166677419,0.16607195,0.079791121,1.611003998,0.004948146,6.313088943,6.312709677,0.070343061,-0.260841649,1.775789424,0.461419566,1.597448732,-1.450967742,0.67927871,-0.2704978,1.35875742,11.11648932,6.155149153,5.208451613,3.334139967,0.152130829,1.767613211,382.821367,27.98103382,20.30925806,19.5658214,0.342442826,1.721668843,38.81190325,6.526385311,-2.243612903,6.229920003,-0.644373254,2.315422994,0.000384146,6.902317252,6.902290323,0.019599649,-0.328392513,3.115629177,0.000183157,6.041917894,6.041903226,0.013533551,0.006838566,1.927756222,0.001948161,3.136494108,3.136193548,0.04413798,0.124296579,1.304941829,5.52E-05,0.018327663,0.016806452,0.007431551,-0.193495069,1.726159857,0.000583389,0.024930872,-0.007548387,0.024153452,0.450923045,2.258609391,8.83E-05,0.009876659,-0.003483871,0.009394576,-0.250919925,1.307303487,14
0.000376181,6.885252243,6.885225806,0.019395377,-1.473435065,4.917798968,0.00050929,6.420941605,6.420903226,0.022567462,1.650976965,4.496466766,0.002368985,2.342070128,-2.341580645,0.048672219,-1.33160904,3.888735693,0.735626673,0.853568638,-0.12916129,0.857686815,0.54891803,2.041076932,7.491419796,2.721348035,-0.394935484,2.737045815,1.45388977,4.964414294,0.883270628,1.204351787,-0.771806452,0.939824786,-0.862534725,2.137437271,0.000149359,6.889333071,6.889322581,0.012221258,0.855365492,3.44751152,2.50E-05,6.024647167,6.024645161,0.004996988,0.215571259,2.746144732,4.73E-05,3.19674909,3.196741935,0.006874919,-0.334287756,2.999501518,6.95E-07,0.020210186,0.020193548,0.000833441,-0.37017912,1.582594485,6.47E-05,0.025301409,-0.024032258,0.008043564,0.74895948,2.607844669,3.36E-06,0.004564944,0.004193548,0.001833382,0.13869128,2.267471875,14
0.006392789,7.177882573,7.177451613,0.07995492,0.112376609,1.853149959,0.002548703,6.381548093,6.381354839,0.050484683,-0.674198723,2.207642797,0.090792578,1.413809701,-1.382387097,0.301318069,0.138968588,1.617893882,31.22430541,8.712001518,6.75883871,5.587871277,0.421459148,1.613089197,77.75281738,10.9408283,6.667612903,8.817755802,-0.360230256,1.961520522,32.4943068,6.300782622,-2.872935484,5.700377777,-1.233189266,2.946516255,0.000773318,6.867473842,6.867419355,0.027808601,0.499615764,2.958328063,0.000156806,6.051173829,6.05116129,0.012522238,-0.020247979,2.258868642,0.001620692,3.181569074,3.181322581,0.040257825,-1.407473782,4.202717692,4.14E-05,0.012889105,0.011225806,0.006437959,0.501126596,2.009067729,0.001538766,0.040402411,-0.011967742,0.039227103,0.872541679,2.314275139,7.39E-05,0.008460535,0.000225806,0.008597324,0.705695422,2.075053261,14
0.001944699,6.901104096,6.900967742,0.044098741,1.31828341,3.589891733,0.000228757,6.44811394,6.448096774,0.015124715,0.996140469,2.97647702,0.013198716,2.273681575,-2.270870968,0.114885665,2.002647503,6.757833986,1.988282589,1.490559453,0.545548387,1.410064746,1.169052088,3.613274091,67.07423758,9.399047067,4.840612903,8.189886298,1.326233082,3.391677698,0.632114647,0.974447172,-0.581225806,0.79505638,-0.220922395,1.427518456,8.89E-05,6.890715923,6.890709677,0.009431131,0.229991974,2.518741184,4.85E-05,6.056745813,6.056741935,0.006966433,0.936655501,6.924574373,8.91E-05,3.137433099,3.137419355,0.009440248,-0.655084064,2.32882664,5.77E-06,0.017195273,0.017032258,0.002401165,-0.288175243,1.822741254,3.54E-05,0.028289973,-0.027677419,0.005951958,0.226664061,3.190387054,2.47E-07,0.009786429,0.009774194,0.000497305,-0.44551185,2.922230624,14
0.004436514,6.666547825,6.666225806,0.066607162,2.388774649,7.257664678,0.00044254,6.478194345,6.47816129,0.02103663,1.286593513,4.138353384,0.001192052,2.810785862,-2.810580645,0.0345261,-1.004033068,3.489406821,0.654484465,0.809722194,-0.149258065,0.809002141,0.976557121,2.749661253,27.6507529,5.510455212,1.899032258,5.258398321,2.279315512,7.451452287,1.180378914,1.281339898,-0.706774194,1.086452444,-1.04785793,2.971953603,9.54E-05,6.936135686,6.936129032,0.009766412,-0.356166991,1.692055689,4.94E-05,6.052229754,6.052225806,0.007027136,0.00342754,1.604409361,9.89E-05,3.050725371,3.050709677,0.009947172,0.020144241,2.442634401,3.20E-06,0.023002805,0.022935484,0.001787652,1.521759042,5.072031649,4.68E-05,0.024056385,-0.023096774,0.006837908,1.362311595,5.217392608,7.50E-06,0.004303037,0.003354839,0.002739202,0.817720663,3.31267228,14
0.003009161,6.947403133,6.947193548,0.054855823,1.182555175,4.043313917,0.000637959,6.455725236,6.455677419,0.025257853,0.995346055,4.058521013,0.077241047,2.028732903,-2.010225806,0.277922736,1.32038755,3.368724878,4.877322062,2.640605313,1.500935484,2.208465998,1.021427906,2.589322837,129.1415498,14.98704472,9.981774194,11.36404636,0.550197715,1.647552642,4.119043058,2.737925015,-1.873516129,2.029542574,-0.875959549,2.725385988,0.000324699,6.929990413,6.929967742,0.018019404,-0.273398594,2.52433946,6.39E-05,6.041585759,6.041580645,0.00799072,-0.531211715,2.619123544,0.000102518,3.09359668,3.093580645,0.010125131,-0.606564793,3.078521078,1.76E-05,0.019505996,0.019064516,0.004194723,-0.351737146,1.936282305,6.74E-05,0.028213472,-0.027032258,0.008211715,0.423131427,2.007066657,2.62E-05,0.005959541,0.003193548,0.005114811,-1.41451091,4.011973598,14
0.000211314,6.880789054,6.880774194,0.014536643,-0.970557288,3.131316319,0.000154718,6.460430943,6.460419355,0.01243858,1.292064031,4.014151151,0.00069349,2.209248668,-2.209096774,0.026334204,0.164171858,1.9564953,0.498813467,0.73671413,0.245,0.706267277,0.329795649,1.462396191,1.227721449,1.090008627,-0.001129032,1.108025925,-0.119424073,1.470170674,0.150449916,0.571806588,-0.425870968,0.387878739,-0.36672216,1.607418832,7.59E-05,6.919231115,6.919225806,0.008712863,-0.675000412,3.524283748,3.18E-05,6.036809003,6.036806452,0.005641627,0.70927947,3.528271658,0.000116065,3.116276086,3.116258065,0.010773324,-0.539813823,2.505041051,6.87E-06,0.019014426,0.01883871,0.002621663,-1.638082163,4.573752724,1.76E-05,0.028110382,-0.027806452,0.004190619,0.187795382,2.229936208,9.69E-06,0.007937254,0.007322581,0.003113274,-0.097059156,1.793515858,14
0.000181591,6.797496797,6.797483871,0.013475585,-0.011140259,3.746066152,0.000168333,6.483012564,6.483,0.012974334,1.255295526,3.70679651,0.001062245,2.406826468,-2.406612903,0.032592103,-1.420837458,3.811282307,1.629466232,1.505792215,0.830967742,1.276505477,0.923681542,2.300774944,4.466939265,2.089951659,-0.212258065,2.113513488,1.497825209,4.095592138,0.378899718,0.864917915,-0.617580645,0.615548307,-0.920674147,2.233774355,0.000114181,6.875233842,6.875225806,0.010685534,-0.010936754,2.530364206,4.21E-05,6.050164661,6.05016129,0.006491516,0.008071682,3.212484765,0.00014329,3.2061184,3.206096774,0.011970394,0.344859565,1.768594271,1.83E-06,0.020012093,0.019967742,0.001353609,-1.334511843,3.509451663,2.85E-05,0.021896384,-0.021258065,0.005335215,0.283732343,1.987151703,3.56E-06,0.012046951,0.011903226,0.001885998,0.35361023,2.537564572,14
0.000170428,6.887818424,6.887806452,0.013054806,-0.624489073,3.159657583,0.000198985,6.456595558,6.456580645,0.014106202,0.886538364,3.340954543,0.000402099,2.209120333,-2.209032258,0.020052404,-0.807107027,3.990383635,0.38089249,0.638260539,0.196903226,0.617164881,0.662013295,1.728213318,3.9483318,2.011850456,0.476,1.987040966,1.063458188,2.902868276,0.300271262,0.545120673,-0.081064516,0.547970129,-0.590683991,1.674204157,0.000128224,6.888912232,6.888903226,0.011323588,-0.073002745,1.617721046,0.000104198,6.060750254,6.060741935,0.010207735,-0.393929572,1.850121338,2.04E-05,3.14693862,3.146935484,0.00451616,0.349633856,2.642218304,2.12E-06,0.01857157,0.018516129,0.001457646,-1.870406513,6.659775607,1.26E-05,0.030811079,-0.030612903,0.003546617,-1.02236599,2.957737455,1.29E-06,0.011730853,0.011677419,0.00113687,1.350508703,4.144956686,14
0.001966062,6.910073157,6.909935484,0.044340302,1.123816135,3.017827767,0.00025534,6.454180433,6.45416129,0.015979355,0.732572311,2.889037212,0.008440789,2.164339503,-2.162451613,0.091873768,1.218063816,3.006076615,4.007583232,2.407004999,1.383967742,2.00189491,1.364238245,3.72686219,31.40459643,6.751271175,3.897193548,5.603980409,1.068238708,2.85479069,0.528855314,0.887500768,-0.525225806,0.72722439,-0.221269688,1.97037214,0.000266961,6.877825233,6.877806452,0.01633895,-0.314332854,2.255476833,0.000121449,6.070880648,6.070870968,0.011020411,0.367659154,2.374638334,5.34E-05,3.1453308,3.145322581,0.007309296,-1.522832851,6.946172309,3.85E-06,0.017493778,0.017387097,0.001960908,-0.421345312,1.688451534,0.000180598,0.02805237,-0.024741935,0.01343867,1.473670613,3.934389292,4.06E-06,0.011685392,0.011516129,0.002014464,-1.52852048,6.32198087,14
0.001856931,6.914388014,6.914258065,0.043092124,1.026168454,2.798091076,0.00027874,6.455182184,6.45516129,0.016695502,0.582235323,2.437487521,0.013162785,2.144552596,-2.141580645,0.114729181,1.080547603,2.793649224,5.913092914,3.035566663,1.868774194,2.4316852,1.134913782,2.929096362,37.93128009,7.853720353,4.997322581,6.15883756,0.788060799,2.131579558,0.621350559,1.035776458,-0.686677419,0.788257927,-0.223310519,2.093276216,0.000274232,6.87805155,6.878032258,0.016559959,-0.304270202,2.205210366,0.000109895,6.072815208,6.072806452,0.010483064,0.2873181,2.146177693,0.000140273,3.142860306,3.14283871,0.011843695,-1.870905042,6.194392137,4.53E-06,0.017064394,0.016935484,0.002128152,-0.484067669,1.996717424,0.00021854,0.02707576,-0.02283871,0.014783091,1.061123072,2.647912993,9.80E-06,0.011360657,0.010935484,0.003129808,-1.802727086,5.788521534,14
0.000182224,6.83710967,6.837096774,0.013499024,0.41200857,2.983329643,0.000265703,6.460374739,6.460354839,0.016300406,0.750280193,2.019165251,0.001131385,2.368811761,-2.368580645,0.033636066,1.417210085,8.00859747,0.365890903,0.618683305,0.169354839,0.604889166,-0.169958571,1.399537038,4.118519759,2.140001862,0.770677419,2.029413649,1.008916123,2.565436925,0.517027662,0.842647173,-0.457935484,0.719046356,0.083396927,1.710857917,0.000115985,6.886427504,6.886419355,0.010769631,-0.229295864,1.796357598,6.78E-05,6.086811838,6.086806452,0.008231725,0.544816538,1.875201831,9.87E-05,3.088563843,3.088548387,0.009932568,-1.45160698,4.447288982,4.45E-07,0.019623883,0.019612903,0.000667204,-0.079063078,2.819960793,3.96E-05,0.033448564,-0.032870968,0.006291486,-0.765725519,2.588789246,1.38E-06,0.009297936,0.009225806,0.001175009,-1.449874409,6.883636125,14
0.000719561,6.591246372,6.591193548,0.02682464,-0.713089703,5.606398469,0.000229129,6.549081445,6.549064516,0.015137009,1.418528667,5.450784155,0.000561892,2.771775511,-2.771677419,0.023704271,0.719085202,2.386146951,0.328979045,0.60575349,0.220387097,0.573566949,-0.30025968,2.013186771,6.994197512,2.996814745,1.487387097,2.644654517,1.294333752,3.554276926,0.181353847,0.528244598,-0.321774194,0.425856604,9.15E-05,1.932851051,6.38E-05,6.921972204,6.921967742,0.007989509,0.45195557,3.095896797,8.89E-05,6.057749039,6.057741935,0.009430333,-0.645564188,2.450767839,4.59E-05,3.080168497,3.08016129,0.00677297,-0.051806323,1.846219928,1.26E-05,0.022721313,0.022451613,0.003548133,0.562448471,1.827558011,2.40E-05,0.028539729,-0.028129032,0.004904025,1.044448949,3.029031723,3.32E-06,0.009620207,0.009451613,0.001822795,-1.028898557,4.202593396,14
0.000339985,6.673444006,6.673419355,0.018438681,1.372291953,5.033012108,0.000375985,6.473447459,6.473419355,0.019390331,1.398195063,4.068095457,0.000616157,2.749011682,-2.748903226,0.02482251,-1.637021394,5.846319602,0.337916329,0.583512446,-0.116064516,0.58130571,0.803666992,2.080628756,0.641547516,0.959271918,-0.547129032,0.800966614,0.315607954,2.188086212,0.949457826,1.120537573,-0.580322581,0.974401265,-1.462820038,3.69075255,4.44E-05,6.911809557,6.911806452,0.006660427,-0.164571165,2.201691184,1.36E-05,6.081033337,6.081032258,0.00368315,-0.09927445,3.479786415,3.16E-05,3.040875993,3.040870968,0.005619857,-0.206784465,2.53995511,6.49E-07,0.020886019,0.020870968,0.000805892,0.233627349,1.625663348,2.30E-06,0.024400555,-0.024354839,0.001517638,-0.310786753,2.797211695,5.57E-07,0.005149381,0.005096774,0.000746317,0.335892685,2.938112133,14
0.000464065,6.600292085,6.600258065,0.021542157,0.268483737,2.77893659,0.000441946,6.486742644,6.486709677,0.021022517,1.487815091,4.829588517,0.000862103,2.906498364,-2.906354839,0.029361594,-1.60041057,5.344700266,2.242522514,1.640030035,0.720774194,1.49750543,0.523547603,1.691160329,7.572816699,3.01222311,1.320967742,2.751875124,0.971651167,2.579385561,3.780613862,2.183966708,-1.054064516,1.944380071,-0.742353619,1.858061368,9.40E-05,6.92197431,6.921967742,0.009693585,-0.794083502,2.755619777,0.00012894,6.098171521,6.09816129,0.011355166,-0.213860139,1.547573867,6.27E-05,2.985397261,2.985387097,0.00791908,-0.159016435,1.674540631,6.56E-07,0.01856549,0.018548387,0.000809885,0.606933997,2.387385112,2.89E-05,0.023474763,-0.022870968,0.005377372,0.913532088,2.407802181,8.26E-07,0.011357817,0.011322581,0.000908739,-0.136162197,2.024759928,14
0.000449183,6.526162336,6.526129032,0.021193933,0.460457841,2.934772816,0.000482028,6.582228983,6.582193548,0.021955135,1.192722021,3.065901119,0.001144523,2.878644002,-2.878451613,0.033830793,0.676659337,2.9903091,0.201781789,0.443245181,0.034548387,0.449201279,0.308151179,2.037496402,4.234605396,2.41291186,1.313064516,2.057815686,0.828781507,2.675431464,1.327905796,1.388008564,-0.800935484,1.152347949,-0.986611258,2.673338244,9.58E-05,6.950393765,6.950387097,0.009786649,-0.653813409,3.660910704,3.89E-05,6.116454692,6.116451613,0.006238796,-0.520602959,3.609660885,8.49E-05,2.888723895,2.888709677,0.009213011,-0.46374177,2.540361293,3.72E-06,0.020571669,0.020483871,0.001929956,-0.427612153,3.733801716,2.51E-05,0.024943808,-0.024451613,0.005012243,-0.724407635,2.171708884,1.06E-05,0.007288966,0.006548387,0.003254112,-1.227932195,3.230941216,14
0.000263929,6.464084273,6.464064516,0.016245893,0.299566584,2.005754016,0.000130766,6.567041893,6.567032258,0.011435278,-0.122378244,2.01730124,0.000436923,2.95261999,-2.952548387,0.020902693,-0.436646999,1.986592408,0.766581185,0.877238942,0.166419355,0.875546221,1.250373468,3.72331828,1.004267961,1.139858622,-0.572193548,1.002131709,1.852279784,6.014491888,0.235991903,0.745856382,-0.572645161,0.485789979,-0.362210535,2.271180606,0.00018654,6.936851722,6.93683871,0.013657957,0.251643116,1.892867126,4.85E-05,6.107455457,6.107451613,0.006965815,0.302046016,2.076588251,8.84E-05,2.933143624,2.933129032,0.009404757,-0.594764943,2.330916412,3.85E-06,0.021955968,0.021870968,0.001962005,0.694361636,1.90682563,4.02E-05,0.02193686,-0.021032258,0.006337633,-0.196259121,2.207212557,8.13E-06,0.004299287,0.003258065,0.002851523,-0.247540369,2.506506033,14
0.000132824,6.46291317,6.462903226,0.011524915,-0.361206836,2.681260009,0.000428845,6.537644643,6.537612903,0.020708577,0.910456199,3.743479517,0.001402361,3.039029742,-3.038806452,0.037448115,-1.448297604,5.374413778,2.076319361,1.610673842,0.764806452,1.440943913,0.793203245,2.092305345,1.613561781,1.257447684,-0.140225806,1.270260517,1.237388416,3.545119366,1.549146591,1.709149468,-1.192483871,1.244647175,-0.749549267,2.241284429,0.000165265,6.980753391,6.980741935,0.012855525,0.00062096,2.605569482,1.80E-05,6.080582076,6.080580645,0.004240866,-0.353597001,3.034444516,0.000163166,2.882059652,2.882032258,0.012773629,-1.719804123,4.835838851,3.09E-06,0.020974639,0.020903226,0.001757931,1.309472292,3.249851451,9.39E-05,0.021256498,-0.019,0.009688481,1.011359872,2.953849351,9.97E-06,0.005349103,0.004354839,0.003157514,0.617000951,2.36018334,14
0.000522662,6.513974308,6.513935484,0.02286181,-0.270760239,2.307561859,0.000808828,6.528866396,6.528806452,0.028439901,1.246450893,2.931418344,0.002458957,2.975303151,-2.974903226,0.049587871,0.053416598,1.782990524,0.535559357,0.722024171,0.055096774,0.731819211,0.36215117,1.477528013,4.020510065,2.159806025,0.879741935,2.00512096,1.818202149,5.848306306,1.586942978,1.499017366,-0.843387097,1.25973925,-0.477199805,1.559831198,0.000168178,6.990398738,6.990387097,0.012968365,0.326555482,2.639794594,3.51E-05,6.079776988,6.079774194,0.005925705,-0.933280249,3.443021873,5.57E-05,2.859364265,2.859354839,0.007463459,-0.473317209,2.491606153,5.01E-06,0.018294191,0.01816129,0.00223751,-0.277694506,1.542935399,4.45E-05,0.02662766,-0.025806452,0.006670429,-0.212496736,2.164699193,4.01E-06,0.010477318,0.010290323,0.002003223,0.427364142,3.807675341,14
0.005176114,6.448614207,6.448225806,0.071945215,0.724224756,2.113604605,0.00090754,6.638227443,6.63816129,0.030125401,0.978294173,4.084342806,0.047365092,2.897243891,-2.889322581,0.217635228,1.165049572,2.966191184,1.192965591,1.07755636,0.081516129,1.092229642,1.869854006,7.511261941,37.70921726,9.156809881,6.881451613,6.140783114,0.302008569,1.637872666,11.80943341,3.988601736,-2.116709677,3.436485619,-0.861635887,2.050106093,0.000317346,6.966312365,6.966290323,0.017814214,-0.81018601,3.326877647,9.85E-05,6.112298124,6.112290323,0.009927046,0.761503252,2.93873979,0.000143998,2.853282484,2.853258065,0.01199991,-1.05975237,4.16324111,1.70E-05,0.022782987,0.022419355,0.00412128,0.182815977,2.511964381,0.00015349,0.025235024,-0.022096774,0.012389121,0.60515856,2.301223607,3.37E-05,0.011599499,0.010096774,0.005804337,-0.88725853,2.649503302,14
0.002646981,6.554421219,6.554225806,0.051448816,0.884103528,2.397636347,0.00061348,6.644754351,6.644709677,0.02476852,1.306608774,3.193653537,0.002754026,2.694817128,-2.694322581,0.052478813,2.663043658,11.57562477,1.50090077,1.251516242,0.337354839,1.225112554,0.677815386,1.794238095,102.9083862,11.35295904,5.413032258,10.14437707,1.315302943,3.294837934,0.276141766,0.615441646,-0.333967742,0.525491927,-0.486139394,2.084656603,0.000415813,6.9433193,6.943290323,0.020391491,0.228471088,2.77908887,5.83E-05,6.104520752,6.104516129,0.007637063,0.538770704,2.75874843,0.000138037,2.934377601,2.934354839,0.011748896,-0.076107094,1.790152132,6.32E-06,0.020632733,0.020483871,0.002514902,-1.252482535,3.687683631,2.43E-05,0.02562383,-0.02516129,0.004926776,-0.397958679,2.422936501,3.51E-06,0.004758693,0.004387097,0.001873987,-0.639191122,3.660935527,14
