12.411,1
13.101,1
17.531,1
18.321,1
19.951,1
21.251,2
22.331,1
23.531,1
24.271,1
25.131,1
26.071,3
27.531,3
28.311,1
29.511,1
30.791,3
32.321,1
34.492,1
34.982,1
35.802,1
37.152,1
38.392,1
39.032,3
39.442,1
39.992,1
40.842,0
41.522,0
41.882,2
43.222,1
45.162,1
46.542,3
48.272,4
50.232,4
51.092,3
52.392,1
53.012,3
55.212,1
57.173,2
56.972,4
59.583,1
62.633,4
64.073,4
63.963,1
64.693,1
66.413,1
66.773,1
67.943,1
68.603,1
68.633,1
70.723,1
71.723,1
72.133,4
75.153,1
76.733,4
81.264,3
84.284,1
85.434,3
86.044,1
91.354,1
93.374,3
94.664,3
95.714,1
97.204,1
97.864,1
98.704,2
94.784,1
104.865,3
104.705,3
105.915,3
106.475,3
107.105,1
107.705,3
108.985,3
109.995,3
110.395,1
112.325,1
112.955,4
115.185,1
115.125,1
118.425,4
120.775,1
122.745,1
123.205,1
124.155,3
124.285,1
126.096,1
127.466,1
128.186,3
129.726,1
132.216,1
132.526,1
134.656,3
136.996,3
138.546,3
139.646,1
140.306,2
141.516,3
142.086,1
142.946,3
143.696,2
144.546,3
145.196,3
146.316,1
147.856,1
149.567,1
149.917,1
151.967,3
152.767,3
153.757,1
154.377,1
154.947,1
155.267,2
155.627,4
156.797,1
157.317,2
157.277,2
159.017,1
160.097,1
161.697,1
162.757,3
163.207,1
164.187,2
163.907,2
165.297,1
165.907,1
166.967,2
168.507,3
169.377,1
169.027,1
170.867,1
172.158,1
174.338,1
176.478,2
176.448,1
179.148,3
180.638,3
181.278,3
181.758,3
184.538,2
185.948,2
184.898,1
187.198,1
187.988,1
190.398,4
192.508,1
192.918,1
193.228,4
195.919,2
196.969,3
197.669,1
198.299,1
199.989,2
200.279,0
200.909,1
201.479,1
202.259,2
202.749,1
203.529,2
203.939,0
207.359,2
208.769,2
208.679,1
209.989,1
211.509,1
215.069,2
217.29,3
217.89,2
217.84,2
219.83,1
219.72,1
220.95,2
222.77,2
222.71,2
224.27,4
228.65,1
229.67,2
234.5,2
238.17,1
243.321,3
246.541,3
248.341,3
249.901,0
256.201,3
256.911,3
257.651,3
259.901,3
260.831,3
262.091,3
261.671,2
263.122,2
263.652,0
263.902,1
265.662,3
267.842,1
268.272,0
264.912,4
